alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
1.6447,-9.716000000000001,0.67648,0.009276399999999999,-0.85178,-0.66601,-8.9774,-3.7849,-0.49133000000000004,-0.5,-0.97536,-0.23922,0,subject1
1.4999,-9.687999999999999,0.50977,0.009276399999999999,-0.85178,-0.66601,-9.0493,-3.9238,-0.38369000000000003,-0.5,-0.97536,-0.23922,0,subject1
1.6645,-9.5066,0.8225600000000001,0.0018553,-0.84991,-0.66405,-8.9631,-4.082,-0.2041,-0.47647,-0.9486700000000001,-0.24569000000000002,0,subject1
1.5543,-9.7346,0.79965,0.0018553,-0.84991,-0.66405,-8.9482,-3.9342,-0.41546000000000005,-0.47647,-0.9486700000000001,-0.24569000000000002,0,subject1
1.7056,-9.6163,0.74457,0.0018553,-0.84991,-0.66405,-8.9265,-3.8949,-0.48641,-0.47647,-0.9486700000000001,-0.24569000000000002,0,subject1
1.5330000000000001,-9.5855,0.8589700000000001,0.0074212,-0.86867,-0.6836899999999999,-9.0083,-3.9541,-0.40604,-0.47647,-0.9486700000000001,-0.24569000000000002,0,subject1
1.3993,-9.6366,0.6988300000000001,0.0074212,-0.86867,-0.6836899999999999,-9.092,-3.7634,-0.34442,-0.47255,-0.9692,-0.24569000000000002,0,subject1
1.4915,-9.6261,0.75236,0.0074212,-0.86867,-0.6836899999999999,-9.079,-3.8939999999999997,-0.40303,-0.47255,-0.9692,-0.24569000000000002,0,subject1
1.6554,-9.5255,0.91528,0.0055658999999999995,-0.85741,-0.67583,-8.8859,-3.915,-0.49783,-0.47255,-0.9692,-0.24569000000000002,0,subject1
1.6115,-9.4386,0.69002,0.0055658999999999995,-0.85741,-0.67583,-8.8315,-3.8633,-0.32858000000000004,-0.47451000000000004,-0.9507200000000001,-0.23490999999999998,0,subject1
1.6229,-9.5374,0.71644,0.0055658999999999995,-0.85741,-0.67583,-9.097000000000001,-3.8249,-0.49333,-0.47451000000000004,-0.9507200000000001,-0.23490999999999998,0,subject1
1.5712,-9.5981,0.5878899999999999,0.0055658999999999995,-0.85741,-0.67583,-8.9194,-3.7444,-0.43722,-0.47451000000000004,-0.9507200000000001,-0.23490999999999998,0,subject1
1.5928,-9.4869,0.8124100000000001,0.011132,-0.8536600000000001,-0.66798,-9.0101,-3.8737,-0.37077,-0.47451000000000004,-0.9507200000000001,-0.23490999999999998,0,subject1
1.796,-9.5878,0.6219,0.011132,-0.8536600000000001,-0.66798,-8.9591,-3.6149,-0.49325,-0.46863,-0.96099,-0.24784,0,subject1
1.5232,-9.7151,0.7690600000000001,0.011132,-0.8536600000000001,-0.66798,-8.8788,-3.7446,-0.45806,-0.46863,-0.96099,-0.24784,0,subject1
1.4083,-9.5377,0.68303,0.011132,-0.8442799999999999,-0.67583,-8.8045,-3.7427,-0.27047,-0.46863,-0.96099,-0.24784,0,subject1
1.4982,-9.5097,0.51867,0.011132,-0.8442799999999999,-0.67583,-9.06,-3.8339,-0.38961,-0.48823999999999995,-0.96304,-0.25216,0,subject1
1.5755,-9.7538,0.8614,0.011132,-0.8442799999999999,-0.67583,-8.812999999999999,-3.9226,-0.25863,-0.48823999999999995,-0.96304,-0.25216,0,subject1
1.5922,-9.6375,0.60696,0.011132,-0.8442799999999999,-0.67583,-8.9912,-3.8335,-0.34792,-0.48823999999999995,-0.96304,-0.25216,0,subject1
1.6463,-9.6544,0.89833,0.012987,-0.8536600000000001,-0.6895899999999999,-8.8133,-3.7331,-0.31166,-0.48823999999999995,-0.96304,-0.25216,0,subject1
1.5103,-9.4677,0.75005,0.012987,-0.8536600000000001,-0.6895899999999999,-8.7624,-3.7334,-0.34292,-0.48235,-0.96304,-0.23490999999999998,0,subject1
1.5002,-9.4977,0.7276199999999999,0.012987,-0.8536600000000001,-0.6895899999999999,-8.809,-3.8342,-0.42088000000000003,-0.48235,-0.96304,-0.23490999999999998,0,subject1
1.6866,-9.6549,0.84662,0.027829000000000003,-0.85741,-0.6601199999999999,-8.8589,-3.9539,-0.38519000000000003,-0.48235,-0.96304,-0.23490999999999998,0,subject1
1.5209,-9.5174,0.73726,0.027829000000000003,-0.85741,-0.6601199999999999,-8.8165,-4.1075,-0.7470399999999999,-0.48627,-0.9507200000000001,-0.21766999999999997,0,subject1
1.6536,-9.6474,0.6070800000000001,0.027829000000000003,-0.85741,-0.6601199999999999,-9.0416,-3.9131,-0.31024,-0.48627,-0.9507200000000001,-0.21766999999999997,0,subject1
1.584,-9.7355,0.70615,0.027829000000000003,-0.85741,-0.6601199999999999,-8.963,-3.8927,-0.26755,-0.48627,-0.9507200000000001,-0.21766999999999997,0,subject1
1.6017,-9.6683,0.50135,0.012987,-0.84803,-0.66601,-8.9571,-3.9744,-0.4383,-0.48627,-0.9507200000000001,-0.21766999999999997,0,subject1
1.7046,-9.5873,0.6731,0.012987,-0.84803,-0.66601,-8.8832,-3.8228,-0.28489000000000003,-0.48039,-0.9527700000000001,-0.24569000000000002,0,subject1
1.7039,-9.4981,0.68797,0.012987,-0.84803,-0.66601,-8.9508,-3.7904,-0.043689,-0.48039,-0.9527700000000001,-0.24569000000000002,0,subject1
1.6449,-9.7458,0.66457,0.0037106,-0.85929,-0.66994,-9.2461,-3.7322,-0.21786,-0.48039,-0.9527700000000001,-0.24569000000000002,0,subject1
1.6533,-9.6477,0.57581,0.0037106,-0.85929,-0.66994,-9.0398,-3.6545,-0.45356,-0.48431,-0.9486700000000001,-0.22414,0,subject1
1.6436,-9.5571,0.7260800000000001,0.0037106,-0.85929,-0.66994,-9.0239,-4.115,-0.49742,-0.48431,-0.9486700000000001,-0.22414,0,subject1
1.7875,-9.566,0.8208200000000001,0.025974,-0.84803,-0.67191,-9.0689,-3.8143,-0.4303,-0.48431,-0.9486700000000001,-0.22414,0,subject1
1.6440000000000001,-9.6568,0.6586,0.025974,-0.84803,-0.67191,-8.8999,-3.9734,-0.34451,-0.48431,-0.9486700000000001,-0.22414,0,subject1
1.6116,-9.6285,0.51386,0.025974,-0.84803,-0.67191,-8.872,-3.9329,-0.2904,-0.48235,-0.9486700000000001,-0.25216,0,subject1
1.8069,-9.7572,0.51979,0.025974,-0.84803,-0.67191,-8.9505,-4.0331,-0.30582,-0.48235,-0.9486700000000001,-0.25216,0,subject1
1.4374,-9.5593,0.50516,0.0037106,-0.84615,-0.69155,-8.9194,-3.7743,-0.4283,-0.48235,-0.9486700000000001,-0.25216,0,subject1
1.6648,-9.7163,0.64542,0.0037106,-0.84615,-0.69155,-8.7907,-3.8237,-0.36827,-0.49608,-0.95483,-0.2306,0,subject1
1.5817,-9.6478,0.5646800000000001,0.0037106,-0.84615,-0.69155,-9.071,-3.8535,-0.34892,-0.49608,-0.95483,-0.2306,0,subject1
1.5515,-9.6374,0.61698,0.016697999999999998,-0.86116,-0.68762,-8.9693,-3.8142,-0.41988000000000003,-0.49608,-0.95483,-0.2306,0,subject1
1.6340000000000001,-9.7065,0.63518,0.016697999999999998,-0.86116,-0.68762,-8.8797,-3.7742,-0.41788000000000003,-0.49608,-0.95483,-0.2306,0,subject1
1.9312,-9.8052,0.66447,0.016697999999999998,-0.86116,-0.68762,-9.0653,-3.8321,-0.21244000000000002,-0.49412,-0.96099,-0.25,0,subject1
1.5419,-9.6968,0.6139100000000001,0.016697999999999998,-0.86116,-0.68762,-8.829,-3.8939999999999997,-0.40303,-0.49412,-0.96099,-0.25,0,subject1
1.6841,-9.6775,0.56421,0.03154,-0.85741,-0.69155,-8.8513,-3.7737,-0.36577,-0.49412,-0.96099,-0.25,0,subject1
1.7347,-9.7479,0.45703999999999995,0.03154,-0.85741,-0.69155,-8.8299,-3.9236,-0.36285,-0.48823999999999995,-0.93429,-0.25216,0,subject1
1.6335,-9.6571,0.6272300000000001,0.03154,-0.85741,-0.69155,-9.0286,-3.9539999999999997,-0.39561,-0.48823999999999995,-0.93429,-0.25216,0,subject1
1.5587,-9.5204,0.4354,0.012987,-0.85929,-0.66601,-8.9987,-3.7845,-0.44964,-0.48823999999999995,-0.93429,-0.25216,0,subject1
1.7635,-9.5198,0.49998000000000004,0.012987,-0.85929,-0.66601,-8.8646,-3.8622,-0.22436,-0.48823999999999995,-0.93429,-0.25216,0,subject1
1.6951,-9.5367,0.7901199999999999,0.012987,-0.85929,-0.66601,-8.898,-3.7648,-0.47991000000000006,-0.49608,-0.95483,-0.24784,0,subject1
1.6725,-9.5689,0.53828,0.012987,-0.85929,-0.66601,-8.916,-3.802,-0.20052,-0.49608,-0.95483,-0.24784,0,subject1
1.6349,-9.6356,0.79499,0.016697999999999998,-0.84615,-0.69548,-8.7347,-3.8821,-0.21494000000000002,-0.49608,-0.95483,-0.24784,0,subject1
1.5521,-9.5668,0.74551,0.016697999999999998,-0.84615,-0.69548,-9.076,-3.7953,-0.53352,-0.48235,-0.94045,-0.23706999999999998,0,subject1
1.6514,-9.4496,0.5857,0.016697999999999998,-0.84615,-0.69548,-9.1028,-3.8629,-0.28689000000000003,-0.48235,-0.94045,-0.23706999999999998,0,subject1
1.6833,-9.6983,0.46942,0.029685000000000003,-0.8536600000000001,-0.67976,-9.0815,-3.9463,-0.6348199999999999,-0.48235,-0.94045,-0.23706999999999998,0,subject1
1.5190000000000001,-9.6093,0.45138999999999996,0.029685000000000003,-0.8536600000000001,-0.67976,-9.1516,-3.8035,-0.34642,-0.48235,-0.94045,-0.23706999999999998,0,subject1
1.6197,-9.5506,0.38242,0.029685000000000003,-0.8536600000000001,-0.67976,-9.1599,-3.6246,-0.46248,-0.49216000000000004,-0.9466100000000001,-0.25,0,subject1
1.6002,-9.4797,0.54202,0.016697999999999998,-0.8405299999999999,-0.6836899999999999,-8.9507,-3.8835,-0.35043,-0.49216000000000004,-0.9466100000000001,-0.25,0,subject1
1.6717,-9.6497,0.37798000000000004,0.016697999999999998,-0.8405299999999999,-0.6836899999999999,-9.0735,-3.8028,-0.28389000000000003,-0.49216000000000004,-0.9466100000000001,-0.25,0,subject1
1.6547,-9.6963,0.66715,0.016697999999999998,-0.8405299999999999,-0.6836899999999999,-8.9804,-3.8537,-0.36977,-0.49412,-0.9527700000000001,-0.25,0,subject1
1.6214,-9.689,0.40676,0.016697999999999998,-0.8405299999999999,-0.6836899999999999,-8.8209,-3.7838,-0.37669,-0.49412,-0.9527700000000001,-0.25,0,subject1
1.6735,-9.6379,0.56609,0.0055658999999999995,-0.8536600000000001,-0.69548,-9.012,-3.9528,-0.28097,-0.49412,-0.9527700000000001,-0.25,0,subject1
1.7664,-9.6968,0.61616,0.0055658999999999995,-0.8536600000000001,-0.69548,-8.8679,-4.1535,-0.35351,-0.49412,-0.9527700000000001,-0.25,0,subject1
1.4979,-9.6001,0.38914,0.0055658999999999995,-0.8536600000000001,-0.69548,-9.2011,-3.7937,-0.36677,-0.5098,-0.9384,-0.23706999999999998,0,subject1
1.7359,-9.6067,0.71411,0.012987,-0.84991,-0.67976,-8.796,-4.0146,-0.46115,-0.5098,-0.9384,-0.23706999999999998,0,subject1
1.5475,-9.5014,0.3529,0.012987,-0.84991,-0.67976,-8.8634,-3.8327,-0.27497,-0.5098,-0.9384,-0.23706999999999998,0,subject1
1.7458,-9.747,0.55094,0.012987,-0.84991,-0.67976,-8.9025,-3.8829,-0.28789000000000003,-0.51176,-0.9384,-0.24138,0,subject1
1.651,-9.52,0.47801000000000005,0.012987,-0.84991,-0.67976,-8.7685,-3.9341,-0.40504,-0.51176,-0.9384,-0.24138,0,subject1
1.705,-9.677,0.61653,0.0018553,-0.8405299999999999,-0.6895899999999999,-8.8821,-3.9229,-0.28989000000000004,-0.51176,-0.9384,-0.24138,0,subject1
1.7162,-9.716000000000001,0.6772,0.0018553,-0.8405299999999999,-0.6895899999999999,-8.8661,-3.9548,-0.47898999999999997,-0.51176,-0.9384,-0.24138,0,subject1
1.6513,-9.5497,0.47653,0.0018553,-0.8405299999999999,-0.6895899999999999,-9.0324,-3.8132,-0.31566,-0.51176,-0.93634,-0.25216,0,subject1
1.6739,-9.7075,0.54178,0.012987,-0.8424,-0.69745,-9.2301,-3.7939999999999996,-0.39803,-0.51176,-0.93634,-0.25216,0,subject1
1.5674,-9.642000000000001,0.15857000000000002,0.012987,-0.8424,-0.69745,-9.0601,-3.8538,-0.38019000000000003,-0.51176,-0.93634,-0.25216,0,subject1
1.5881,-9.4417,0.38755,0.012987,-0.8424,-0.69745,-9.1246,-3.9221,-0.20651999999999998,-0.50784,-0.94045,-0.24569000000000002,0,subject1
1.5603,-9.6689,0.43841,0.012987,-0.8424,-0.69745,-9.1893,-3.8939,-0.39261,-0.50784,-0.94045,-0.24569000000000002,0,subject1
1.6122,-9.6379,0.56548,0.012987,-0.8424,-0.69745,-9.1003,-3.8039,-0.38811,-0.50784,-0.94045,-0.24569000000000002,0,subject1
1.4895,-9.7182,0.45607,0.012987,-0.8424,-0.69745,-8.9332,-3.6933,-0.3305,-0.50784,-0.94045,-0.24569000000000002,0,subject1
1.7338,-9.7689,0.34139,0.012987,-0.8424,-0.69745,-8.8572,-3.9146,-0.45614,-0.49412,-0.94045,-0.24138,0,subject1
1.4172,-9.6591,0.42705,0.014842,-0.8330200000000001,-0.70334,-9.1498,-3.9868,-0.6785100000000001,-0.49412,-0.94045,-0.24138,0,subject1
1.6915,-9.6903,0.27198,0.014842,-0.8330200000000001,-0.70334,-9.0213,-3.6341,-0.41086999999999996,-0.49412,-0.94045,-0.24138,0,subject1
1.5090000000000001,-9.6091,0.47213,0.014842,-0.8330200000000001,-0.70334,-9.06,-3.7741,-0.40745,-0.4902,-0.93429,-0.24569000000000002,0,subject1
1.6834,-9.8382,0.33742,0.024118999999999998,-0.8424,-0.6994100000000001,-8.8992,-3.7644,-0.43822,-0.4902,-0.93429,-0.24569000000000002,0,subject1
1.618,-9.4224,0.33673000000000003,0.024118999999999998,-0.8424,-0.6994100000000001,-8.9457,-3.8553,-0.5261,-0.4902,-0.93429,-0.24569000000000002,0,subject1
1.4258,-9.5907,0.33681,0.024118999999999998,-0.8424,-0.6994100000000001,-8.945,-3.8322,-0.22286,-0.4902,-0.93429,-0.24569000000000002,0,subject1
1.4365,-9.5402,0.43318999999999996,0.024118999999999998,-0.8424,-0.6994100000000001,-9.218,-3.6751,-0.50667,-0.5019600000000001,-0.9445600000000001,-0.23706999999999998,0,subject1
1.6309,-9.8397,0.19099000000000002,0.014842,-0.84615,-0.6836899999999999,-9.0021,-3.7534,-0.34392,-0.5019600000000001,-0.9445600000000001,-0.23706999999999998,0,subject1
1.6008,-9.7191,0.36338000000000004,0.014842,-0.84615,-0.6836899999999999,-9.0348,-3.7924,-0.2417,-0.5019600000000001,-0.9445600000000001,-0.23706999999999998,0,subject1
1.5007,-9.7872,0.48398,0.014842,-0.84615,-0.6836899999999999,-8.9515,-3.8135,-0.34692,-0.5,-0.9219700000000001,-0.24138,0,subject1
1.3865,-9.8192,0.26249,0.014842,-0.8442799999999999,-0.71906,-8.982999999999999,-3.7033,-0.331,-0.5,-0.9219700000000001,-0.24138,0,subject1
1.4559,-9.5313,0.34008,0.014842,-0.8442799999999999,-0.71906,-8.9297,-3.4519,-0.19343,-0.5,-0.9219700000000001,-0.24138,0,subject1
1.5906,-9.4991,0.58262,0.014842,-0.8442799999999999,-0.71906,-8.8819,-3.8034,-0.336,-0.5,-0.9219700000000001,-0.24138,0,subject1
1.5103,-9.7378,0.47613,0.014842,-0.8442799999999999,-0.71906,-9.0332,-3.6634,-0.33942,-0.51373,-0.93634,-0.25431,0,subject1
1.5707,-9.6386,0.49211000000000005,0.0018553,-0.8330200000000001,-0.69548,-8.9533,-3.7331,-0.31166,-0.51373,-0.93634,-0.25431,0,subject1
1.5497,-9.5992,0.47303999999999996,0.0018553,-0.8330200000000001,-0.69548,-8.947000000000001,-3.8448,-0.48391000000000006,-0.51373,-0.93634,-0.25431,0,subject1
1.6635,-9.6177,0.6086699999999999,0.0018553,-0.8330200000000001,-0.69548,-8.8717,-3.8732,-0.31866,-0.51176,-0.9301799999999999,-0.25216,0,subject1
1.6303,-9.5103,0.45746000000000003,0.014842,-0.8349,-0.69745,-9.0054,-3.852,-0.20302,-0.51176,-0.9301799999999999,-0.25216,0,subject1
1.5085,-9.5196,0.51827,0.014842,-0.8349,-0.69745,-9.2345,-3.7427,-0.27047,-0.51176,-0.9301799999999999,-0.25216,0,subject1
1.6304,-9.5102,0.46788,0.014842,-0.8349,-0.69745,-9.0908,-3.8436,-0.35885,-0.51176,-0.9301799999999999,-0.25216,0,subject1
1.5516,-9.7273,0.53957,0.0037106,-0.82739,-0.7053,-8.9602,-3.8936,-0.36135,-0.50784,-0.9425100000000001,-0.24569000000000002,0,subject1
1.6836,-9.698,0.50069,0.0037106,-0.82739,-0.7053,-9.1508,-3.8735,-0.34992,-0.50784,-0.9425100000000001,-0.24569000000000002,0,subject1
1.5928,-9.8169,0.48341000000000006,0.0037106,-0.82739,-0.7053,-8.9326,-3.8231,-0.30574,-0.50784,-0.9425100000000001,-0.24569000000000002,0,subject1
1.6736,-9.6978,0.5214300000000001,0.0037106,-0.82739,-0.7053,-9.005,-3.8023,-0.23178,-0.5019600000000001,-0.93429,-0.2306,0,subject1
1.6335,-9.7171,0.57215,0.0074212,-0.84991,-0.69352,-8.9163,-3.7222,-0.21736,-0.5019600000000001,-0.93429,-0.2306,0,subject1
1.4687,-9.6186,0.5129199999999999,0.0074212,-0.84991,-0.69352,-9.0169,-3.8017,-0.16925,-0.5019600000000001,-0.93429,-0.2306,0,subject1
1.7562,-9.7168,0.59422,0.0074212,-0.84991,-0.69352,-8.9842,-3.7926,-0.26255,-0.5019600000000001,-0.93429,-0.2306,0,subject1
1.6121,-9.658,0.53322,0.0074212,-0.8349,-0.69352,-8.9347,-3.6928,-0.27839,-0.49412,-0.94045,-0.26724000000000003,0,subject1
1.6427,-9.7281,0.4571,0.0074212,-0.8349,-0.69352,-9.033,-3.7631,-0.31316,-0.49412,-0.94045,-0.26724000000000003,0,subject1
1.4489,-9.6479,0.55293,0.0074212,-0.8349,-0.69352,-8.9532,-3.773,-0.30323,-0.49412,-0.94045,-0.26724000000000003,0,subject1
1.6124,-9.7178,0.49898000000000003,0.0074212,-0.8349,-0.69352,-9.0132,-3.6634,-0.33942,-0.51961,-0.93224,-0.26078,0,subject1
1.4355,-9.5112,0.36171,0.012987,-0.84991,-0.6778,-8.9925,-3.863,-0.29732,-0.51961,-0.93224,-0.26078,0,subject1
1.6223,-9.668,0.5224,0.012987,-0.84991,-0.6778,-8.9875,-3.6719,-0.19401,-0.51961,-0.93224,-0.26078,0,subject1
1.511,-9.6971,0.58234,0.012987,-0.84991,-0.6778,-8.9135,-3.7430000000000003,-0.30173,-0.51961,-0.93224,-0.26078,0,subject1
1.5118,-9.6363,0.73122,0.0,-0.8536600000000001,-0.6895899999999999,-8.9415,-3.8135,-0.34692,-0.50588,-0.94045,-0.25216,0,subject1
1.7462,-9.7966,0.53805,0.0,-0.8536600000000001,-0.6895899999999999,-8.7435,-3.7430000000000003,-0.30173,-0.50588,-0.94045,-0.25216,0,subject1
1.6222,-9.6182,0.55614,0.0,-0.8536600000000001,-0.6895899999999999,-8.8941,-3.9123,-0.22685999999999998,-0.50588,-0.94045,-0.25216,0,subject1
1.7456,-9.8472,0.43135,0.0,-0.8536600000000001,-0.6895899999999999,-9.0162,-3.782,-0.19952,-0.51176,-0.9384,-0.25,0,subject1
1.5428,-9.7059,0.6968,0.016697999999999998,-0.8555299999999999,-0.69548,-9.0223,-3.7633,-0.33399999999999996,-0.51176,-0.9384,-0.25,0,subject1
1.5512,-9.5577,0.66263,0.016697999999999998,-0.8555299999999999,-0.69548,-8.8756,-3.8619,-0.1931,-0.51176,-0.9384,-0.25,0,subject1
1.4378,-9.4988,0.61235,0.016697999999999998,-0.8555299999999999,-0.69548,-9.0287,-3.8343,-0.4313,-0.51176,-0.9384,-0.25,0,subject1
1.4897,-9.677999999999999,0.52058,0.009276399999999999,-0.8424,-0.68762,-8.9651,-3.8222,-0.22236,-0.51176,-0.9486700000000001,-0.24353000000000002,0,subject1
1.642,-9.7487,0.37273,0.009276399999999999,-0.8424,-0.68762,-9.1248,-3.6031,-0.30515,-0.51176,-0.9486700000000001,-0.24353000000000002,0,subject1
1.6125,-9.6476,0.5858300000000001,0.009276399999999999,-0.8424,-0.68762,-8.9495,-3.7942,-0.41888000000000003,-0.51176,-0.9486700000000001,-0.24353000000000002,0,subject1
1.5601,-9.729,0.36248,-0.0018553,-0.83114,-0.69155,-8.9499,-3.7841,-0.40795,-0.50784,-0.93429,-0.23706999999999998,0,subject1
1.7131,-9.5891,0.49601000000000006,-0.0018553,-0.83114,-0.69155,-8.9283,-3.7314,-0.14490999999999998,-0.50784,-0.93429,-0.23706999999999998,0,subject1
1.6014,-9.6686,0.47008999999999995,-0.0018553,-0.83114,-0.69155,-9.0347,-3.8024,-0.2422,-0.50784,-0.93429,-0.23706999999999998,0,subject1
1.5799,-9.5696,0.4644,-0.0018553,-0.83114,-0.69155,-9.0525,-3.75,2.7756e-17,-0.50784,-0.93429,-0.23706999999999998,0,subject1
1.6013,-9.6086,0.52517,0.014842,-0.84991,-0.68762,-9.1354,-3.5231,-0.31156999999999996,-0.50784,-0.93429,-0.23706999999999998,0,subject1
1.5332,-9.8353,0.62773,0.014842,-0.84991,-0.68762,-9.2171,-3.6521,-0.21386,-0.50784,-0.93429,-0.23706999999999998,0,subject1
1.5089,-9.5592,0.5163,0.014842,-0.84991,-0.68762,-8.9435,-3.8028,-0.28389000000000003,-0.50784,-0.93429,-0.23706999999999998,0,subject1
1.6016,-9.5984,0.55693,0.0018553,-0.85178,-0.67387,-8.9449,-3.8157,-0.5657800000000001,-0.49412,-0.9486700000000001,-0.24569000000000002,0,subject1
1.5508,-9.7281,0.45619,0.0018553,-0.85178,-0.67387,-8.9525,-3.7533,-0.3335,-0.49412,-0.9486700000000001,-0.24569000000000002,0,subject1
1.4488,-9.6781,0.50975,0.0018553,-0.85178,-0.67387,-8.8575,-3.6719,-0.19401,-0.49412,-0.9486700000000001,-0.24569000000000002,0,subject1
1.6641,-9.717,0.5724600000000001,0.0018553,-0.85178,-0.67387,-8.9233,-3.7929,-0.29381,-0.49412,-0.9486700000000001,-0.24569000000000002,0,subject1
1.6123,-9.6879,0.52131,0.012987,-0.8536600000000001,-0.69155,-9.1926,-3.8729,-0.28739000000000003,-0.49412,-0.9486700000000001,-0.24569000000000002,0,subject1
1.5186,-9.4797,0.5412,0.012987,-0.8536600000000001,-0.69155,-8.9618,-3.7535,-0.35434,-0.49412,-0.9486700000000001,-0.24569000000000002,0,subject1
1.6628,-9.6784,0.48063,0.012987,-0.8536600000000001,-0.69155,-9.0956,-3.7523,-0.22928,-0.49412,-0.9486700000000001,-0.24569000000000002,0,subject1
1.4681,-9.4392,0.63647,0.014842,-0.85178,-0.6836899999999999,-8.7349,-3.7824,-0.2412,-0.5098,-0.9384,-0.23276,0,subject1
1.8083,-9.6657,0.75355,0.014842,-0.85178,-0.6836899999999999,-8.7921,-3.7534,-0.34392,-0.5098,-0.9384,-0.23276,0,subject1
1.6203,-9.6301,0.35762,0.014842,-0.85178,-0.6836899999999999,-8.924,-3.7528,-0.28139000000000003,-0.5098,-0.9384,-0.23276,0,subject1
1.5476,-9.4414,0.41841000000000006,0.014842,-0.85178,-0.6836899999999999,-9.182,-3.7136,-0.36275999999999997,-0.51961,-0.94045,-0.24138,0,subject1
1.6837,-9.7579,0.44561000000000006,0.022262999999999998,-0.84615,-0.6817300000000001,-9.0328,-3.7233,-0.332,-0.51961,-0.94045,-0.24138,0,subject1
1.5713,-9.628,0.5655600000000001,0.022262999999999998,-0.84615,-0.6817300000000001,-9.0638,-3.8027,-0.27347,-0.51961,-0.94045,-0.24138,0,subject1
1.5211,-9.7472,0.52785,0.022262999999999998,-0.84615,-0.6817300000000001,-9.0981,-3.6418,-0.18209,-0.51961,-0.94045,-0.24138,0,subject1
1.6025,-9.6175,0.6289,0.0055658999999999995,-0.84803,-0.69155,-9.1149,-3.7027,-0.26847,-0.50588,-0.9384,-0.23922,0,subject1
1.5416,-9.6072,0.67047,0.0055658999999999995,-0.84803,-0.69155,-9.0325,-3.7234,-0.34242,-0.50588,-0.9384,-0.23922,0,subject1
1.5513,-9.6476,0.58522,0.0055658999999999995,-0.84803,-0.69155,-9.003,-3.7631,-0.31316,-0.50588,-0.9384,-0.23922,0,subject1
1.6342,-9.7564,0.60144,0.024118999999999998,-0.84803,-0.6817300000000001,-8.9382,-3.8544,-0.44272,-0.5019600000000001,-0.94045,-0.23490999999999998,0,subject1
1.6219,-9.6384,0.51346,0.024118999999999998,-0.84803,-0.6817300000000001,-9.032,-3.9528,-0.28097,-0.5019600000000001,-0.94045,-0.23490999999999998,0,subject1
1.3264,-9.6481,0.54128,0.024118999999999998,-0.84803,-0.6817300000000001,-9.0259,-3.7522,-0.21886,-0.5019600000000001,-0.94045,-0.23490999999999998,0,subject1
1.8085,-9.7255,0.71931,0.024118999999999998,-0.84803,-0.6817300000000001,-9.0795,-3.6314,-0.1399,-0.5019600000000001,-0.94045,-0.23490999999999998,0,subject1
1.6422,-9.4986,0.6352399999999999,0.014842,-0.8405299999999999,-0.68762,-8.9291,-3.5817,-0.16867000000000001,-0.51373,-0.9384,-0.23276,0,subject1
1.7044,-9.6576,0.5758300000000001,0.014842,-0.8405299999999999,-0.68762,-8.8449,-3.7625,-0.25063,-0.51373,-0.9384,-0.23276,0,subject1
1.4889,-9.6588,0.45903,0.014842,-0.8405299999999999,-0.68762,-8.9082,-3.6052,-0.5240100000000001,-0.51373,-0.9384,-0.23276,0,subject1
1.7033,-9.5687,0.55943,0.012987,-0.84615,-0.69155,-8.9648,-3.5731,-0.31406999999999996,-0.50392,-0.95483,-0.24138,0,subject1
1.6044,-9.6355,0.8051,0.012987,-0.84615,-0.69155,-9.0768,-3.6721,-0.21486,-0.50392,-0.95483,-0.24138,0,subject1
1.55,-9.4589,0.64672,0.012987,-0.84615,-0.69155,-8.9964,-3.6823,-0.22578,-0.50392,-0.95483,-0.24138,0,subject1
1.6024,-9.7076,0.53065,0.012987,-0.84615,-0.69155,-9.177,-3.5724,-0.24111999999999997,-0.50392,-0.95483,-0.24138,0,subject1
1.5609,-9.5482,0.62153,0.0055658999999999995,-0.84991,-0.68566,-8.9965,-3.5925,-0.25254,-0.50784,-0.9445600000000001,-0.23276,0,subject1
1.7161,-9.6261,0.7546,0.0055658999999999995,-0.84991,-0.68566,-9.0185,-3.4423,-0.23462,-0.50784,-0.9445600000000001,-0.23276,0,subject1
1.8076,-9.6565,0.6915,0.0055658999999999995,-0.84991,-0.68566,-8.8465,-3.7819,-0.18909,-0.50784,-0.9445600000000001,-0.23276,0,subject1
1.6642,-9.677,0.61612,0.0074212,-0.85178,-0.67583,-8.968,-3.6518,-0.18259,-0.49804,-0.9301799999999999,-0.2306,0,subject1
1.5396,-9.5591,0.52703,0.0074212,-0.85178,-0.67583,-9.0728,-3.6934,-0.34092,-0.49804,-0.9301799999999999,-0.2306,0,subject1
1.5084,-9.4597,0.56293,0.0074212,-0.85178,-0.67583,-9.0783,-3.6019,-0.19050999999999998,-0.49804,-0.9301799999999999,-0.2306,0,subject1
1.5198,-9.5885,0.55661,0.0074212,-0.85178,-0.67583,-9.0186,-3.5221,-0.20735,-0.49804,-0.9301799999999999,-0.2306,0,subject1
1.757,-9.746,0.64485,0.0074212,-0.85178,-0.67583,-9.1266,-3.6922,-0.21586,-0.51961,-0.93429,-0.22198,0,subject1
1.8585,-9.6365,0.70343,0.0074212,-0.85178,-0.67583,-8.9737,-3.8127,-0.27397,-0.51961,-0.93429,-0.22198,0,subject1
